Classe,Texto
pos,"HurAsher @ISatrop QUEM MANDOU O ADELIO  BISPO  EXECUTAR O J.M. BOLSONARO  FOI O LULADRÃO,  O JOSÉ  DIRCEU  CONFESSOU ."
pos,"marcyooycram Covid matou milhões mundo afora, no Brasil não foi diferente, MASSSS o Bolsonaro e genocida. O comunismo matou 100 milhões, MASSS ""foi diferente"". Talvez foi com amor e carinho. @Miltonneves seu amigo Mauro é um imbecil. https://t.co/oMXmNpTpIK"
pos,"a05 amizade verdadeira formada por uma petista e uma bolsominion KKKKKK, Laura indo comprar uma blusa de Bolsonaro p mim, essas coisas ela só faz por mim msm viu KKKKKKKKKKKKKKKK"
pos," mipcoelho @leandroruschel Não é só a justiça eleitoral são todos os demais partidos de oposição, a PTRALHADA, estão apavorados com tamanha demonstração de força de apoio ao Bolsonaro.
"
pos,Washing54834673 @Bertibrasil Canalha imundo da nojo só de ouvir sua voz Bolsonaro no primeiro turno 22
pos,semdelirio @MidiaNINJA Sou eleitor do Bolsonaro desde 2018 e é óbvio que não concordo com esse empresário. As pessoas estão ficando ridículas com essa lacração e lados. Solidariedade à mulher.
pos,Edurodriguespp @cleberte @LulaOficial Nem no Twitter do lula ele ganha na pesquisa kkkk. Bolsonaro no 1 turno
pos,"BrunnoRolo “E nós vamos continuar sendo…” ou seja, bolsonaro em 2022 de novo https://t.co/cin2vPBhZv"
pos,"liberdadeparaBR @domlancellotti @GilHosana Era melhor ele olhar os fatos concretos do que foi feito no governo Bolsonaro do que querer que o presidente entenda D João. No final, a beldade vai votar é no cachaça. Conversa furada, ta bravinho pq nao ganhou os benefícios que esperava."
pos,JScloneski TSE...pode proibir o Bolsonaro mas nao eu 🤣🤣é  capitão do povoooo é  22 https://t.co/RarhDDS1PQ
pos,avenirteo @viniciuscfp82 @erikazinhauau ⚡🇧🇷🚔🇧🇷⚡O Ciro vai votar no Bolsonaro 🇧🇷22🇧🇷
pos,"AndreaHeimann3 Minha homenagem ao PT 
#BolsonaroNoPrimeiroTurno
22 22 22 22 22 22 22 22
@jairbolsonaro 
@CarlosBolsonaro 
@kimpaim https://t.co/BLjIGp5DOx"
pos,"izauria @lnarloch @Basiliarodri Eu imagino, mas são os que ficam cobrando do Presidente Bolsonaro 24 horas por dia que ele seja perfeito, só ficam julgando todo o que ele faz, esquecem que ele também é humano e pode falar algo no calor do momento! Então não perdoamos ! Ela tem que parar de ficar lacrando"
pos,"josemanuellim10 Não adianta esconder .
O povo Brasileiro , já disse:
Queremos  que Bolsonaro, continue como Presidente. Com Governos Estaduais , maioria no congresso  e Senado .  🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷#BolsonaroNoPrimeiroTurno https://t.co/kHect1nblh"
pos,FABIANOTAB Vamos compartilhar já que o cabeça de roll on proibiu a campanha de Bolsonaro de usar as imagens!!! https://t.co/z1m9vjpXmK
pos,"Marcelo39533103 @musaflaa @JooPardini2 @nazamoura @solbkse Tiroudoku mesmo, Bolsonaro reeleito primeiro turno"
pos,gabrielplobato @revistaforum Agora eu voto no Bolsonaro com 200% de certeza !!!
pos,JosivaldoMari10 @kimpaim Bolsonaro reeleito no primeiro turno.
pos,negrao11711 @jairbolsonaro Fechado contigo Capitão
pos," BarbosCarllo Então quer dizer que mesmo comprando o 5TF,  a mídia tradicional,  vários políticos e juízes,  além de todo poder econômico amealhar durante os 30 anos que fomos governados pela esquerda, mesmo com tudo isso, ainda vamos ganhar com Bolsonaro no primeiro turno? Graças à Deus! 2️⃣2️⃣
"
pos,"ThiagoFCarvalh3 @CarlosBolsonaro @kimpaim Definitivamente o PT e seus correligionários são como um câncer para o Brasil e Bolsonaro é a cura!
Que Deus abençoe grandiosamente nossa Pátria amada Brasil!🙏🏾🇧🇷
#SomosTodosImbrochaveis"
pos,"ElianeF56160891 https://t.co/NmgI6G2wsG
Mansão de #Bolsonaro
#UolPuroFake
#BolsonaroTemRazao 
Veja a tal mansão! Pura mídia men4tirosa"
pos,"O então deputado, @jairbolsonaro, hoje, nosso presidente mais querido da história, de quem guardo essa lembrança que me fez muito feliz. Homem humilde, que Deus amassa e prova, no fogo, p/ refletir Sua própria Glória! Obrigada, Senhor Deus!! https://t.co/z7AhqeAqMw"
pos,"policialliberal @VEJA Artista, imprensa e sindicatos dos sindicalistas que nunca trabalharam são contra Bolsonaro.

Eu também, mas num eventual segundo turno entre Lula e Bolsonaro, voto em Bolsonaro."
pos,"Claudiactbarros @senadorhumberto Por isso voto em BOLSONARO!!!! 🇧🇷🇧🇷🇧🇷
#BolsonaroNoPrimeiroTurno"
pos," MelStt10 @folha @camposmello O povo compareceu , mostrou que apoia o PRESIDENTE BOLSONARO , isso ninguém tira do Presidente!!"
pos,TCosta65918719 @maiamiranda MS é Bolsonaro 22 e para o senado é Tereza Cristina 111.
pos,"gustavocastanon Sabe quando o PT vai me fazer sentir culpado de votar num:
Ficha Limpa
Com projeto
Nacionalista
Competente
e que pediu 3 vezes impeachment e uma vez a impugnação de Bolsonaro 
pra votar num:
Ficha Suja
Demagogo
Internacionalista
Incompetente
que nunca pediu impeachment?
Chuta."
pos,"mahxella @arimuller6 @scm4m @andrefran O dataoflha comprova: 34% de gados atrás do Lula! 
Bolsonaro já era. O 7 de setembro foi comprado. Guarde esse print!"
pos,"DrAmauryRibeiro Senhor TSE não mexa com nosso Presidente @jairbolsonaro pois vcs acabaram de fazer o impossível, a saber, voltar no tempo, posto que, hoje é 7 de setembro novamente. #BolsonaroNoPrimeiroTurno #Bolsonaro22 #BolsonaroReeleitoNoPrimeiroTurno2022 https://t.co/l3NMAAhbQp"
pos,Sidneyrosa2022 Tamos juntos presidente Bolsonaro um forte abraço kkkk 22 pátria Amanda Brasil https://t.co/s20ZptUf8L
pos,Fernand18294331 Temos obrigação de eleger pessoas comprometidas com o povo e apoiadores do Presidente BOLSONARO em todos os mandatos desde estaduais a federais.
pos,p54033143_paula Bolsonaro em primeiro turno parabéns para nosso presidente https://t.co/gfY0IWuw2d
pos,"Inesquecível!!!🇧🇷🙏  
🇧🇷👏🇧🇷
🎶✌️✌️é Bolsonaro 🎶 https://t.co/2MN852AeyB"
pos, WillianCRamos1 @xicosa Bolsonaro ou CORRUPÇÃO
pos,"vgsil_ @JornalOGlobo Bolsonaro precisa se defender de vocês e do resto da imprensa.
O Lula não pode assumir seus planos porque são macabros."
pos,silasdiasp @ThiagoResiste O 9 dedos já era Bolsonaro no primeiro turno chorar é de graça e não precisa roubar
pos,IvanBauer19 @danielamercury @LulaOficial PARABÉNS PARA VC ! Mas eu e minha família votamos no Bolsonaro!🇧🇷✌️😎✌️🇧🇷
pos,"PauloMu78740334 @fabsmbsb @kimpaim Só narrativas, vocês só sabem fazer isso, narrativas e nada mais???
Provas? Processo ao menos??
🤣🇧🇷Aguenta aí BOLSONARO +4Anos, Chupaaaaaaa"
pos,Eu voto BOLSONARO 22 🇧🇷🇧🇷🇧🇷 https://t.co/jYusrWMHqL
pos,"queruarkciborg @jairbolsonaro Espero realmente que o Sr. seja releito, mas me preocupa muito,como conseguirás governar com alguns ministros do STF tão empenhados em derrubá-lo do poder?"
pos,"monique_avalon Pernambuco é Bolsonaro.
Recife é Bolsonaro.
#VaiSerNoPrimeiroTurno 
#Bolsonaro22 https://t.co/zhyioJNn69"
neu,CGF91580121 @LucianoHuck @Zambelli2210 @taoquei1 @jairbolsonaro  Comenta isso Hulk por favor.
neu,guto_mp3 ultimamente o ciro ta mais pro bolsonaro do pro lula 
neu,ultralvna eleitores do bolsonaro que eu gosto: - celso portiolli - marcos mion  - ivete sangalo
neu,"VictorMTeles1 @BolsonaroSP @tarcisiogdf @jairbolsonaro Eduardo, tem mais interesses envolvidos nessa eleição. Alguns preços são altos demais."
neu,ZeGeraldo1436 Ivete desce do muro e manda indireta para Bolsonaro no Rock in Rio https://t.co/OvffirSfYg &gt;&gt;VEJA MELANCIA PODRE ?
neu,"V29Guilhermes KKKKKKKKK tankei foi nada, esse maluco passando c paredão de som tocando música do Bolsonaro"
neu,ATROMBETA3 Ministro do TSE dá nova decisão contra uso de imagens do 7 de Setembro por Bolsonaro
neu,JoderymaT Voto NULO já! Não votarei em corrupto!
neu,"Não disse que Moro é inimigo. Disse que o STF considerou que houve imparcialidade, a lei traz como hipóteses a amizade ou ser inimigo da parte. Um amigo tende a proteger e um inimigo endurecer a condenação. O STF anulou o processo igual fez com o Flávio Bolsonaro."
neu,Ligação com embaixador de Bolsonaro e contraponto a Celso Amorim: o que faz Hussein Kalout na campanha de Lula https://t.co/CV8j7zKObz por @RicardoGalhardo
neu,"folha Eleições: disputa entre Lula e Bolsonaro vira oportunidade de negócios

Venda de camisetas, livros e acessórios com foco em público dos dois espectros cresce com o pleito

https://t.co/yYKJJP1aOb"
neu,"mariogaspar_ @GaucheenAvant Pensei muito tempo assim, entretanto  qdo rebatemos outras pessoas vêm. Tem muita gente que votou no bolsonaro mas qdo ler ou vê argumentos melhores, acabam saindo da bolha bolsonarista.
"
neu,"RoBabi1 @lucianeranna @jairbolsonaro Esta na Suíça 🇨🇭?? 

No S. Marche mercado de “ ricos “ 
No mercado livre tbm https://t.co/wG86K4rMXA"
neu,"charleslopesimp @rcristina_s Ele citou o Ciro a Thuthuca do Bolsonaro, esse aí já está se debandando pro lado escuro das trevas!!"
neu,"Alesfc82 @danlordello @PatiTrabalhista @Marcelo013 Vai, e haverá muito choro. E sobre Bolsonaro e Lula, são iguais, até seus seguidores são."
neu,patpiken @BolsonaroSP @tarcisiogdf @jairbolsonaro Dória é candidato? 😎
neu,"janeagaldino Bolsonaro reúne multidão equivalente a 50% da população de Portugal em manifestação de apoio a sua reeleição neste 7 de setembro.
@SICNoticias @tvi @RTP1 @cmjornal @cnnportugal @observadorpt  @expresso https://t.co/f3wnyGolBl"
neu,"diegogabriiell Gente essa polarização dessa campanha tá demais, sabe, muita gente querendo votar em Bolsonaro pra acabar com polarização Lula x Bolsonaro https://t.co/aroIg2xP9n
"
neu,"OdilhoT Bolsonaro REVELA descoberta Gravíssima a CASA CAIU para GLOBO por essa L... 
https://t.co/cQKuEUOsgU via @YouTube https://t.co/y1xhn3vlot"
neu,marcossp196414 @Biakicis @jairbolsonaro @Rconstantino Lamentável
neu,Elainnefaria1 @CampinasTarciso @BolsonaroSP @jairbolsonaro @tarcisiogdf @TarsoBarreto @ReservaClaudia Obrigada amigo
neu,Luelma6 @BencioCndido1 @PGyn1 @sandrinhabol Você descreveu Bolsonaro
neg,manoelahora @Sen_Cristovam Ciro gomes é  um péssimo brasileiro.  Provou isto em 2018.
neg,"MarcosWanderl13 @cirogomes Tu eh um facista, cabra. Toma vergonha nessa tua cara, frustrado."
neg,Murilo_79 @cirogomes fora Ciro
neg,PauloFJSouza @CECLynch Mais um desserviço de Ciro Gomes.
neg,BousadaDe @cafecomferri @cirogomes Nem os cearenses querem.mais saber de Ciro.... Pare de baboseiras!
neg,"pauta11 @gustavocanalhao @cirogomes tá feio, hein! Perdeu o rumo"
neg,giovannelli222 @cirogomes Uma vergonha um absurdo entra para história como pior presidente de todos os tempos para selar com está palhaçada 7 setembro
neg,2022-09-08 17:12:35+00:00 adailson144 @cirogomes Nunca ganhara uma eleição para presidente
neg,"LeiteLiduina @cirogomes Pateta é vc Ciro, que não consegue ser eleito para presidente"
neg,ToniBosco9 @cirogomes PREFIRO LULA 13 ...VOTAR EM CIRO GOMES É AJUDAR BOLSONARO VAGABUNDO E CORRUPTO E MILICIANO!
neg,"charly_stoker @cirogomes Mentiroso, incompetente e CORRUPTO. "
neg,"@cirogomes Só não vale chamar de corrupto.
Cangaceiro Ciro."
neg," PuroPardo @alex_ggomes @eudsonmq @GuriaLula @cirogomes Gerador de Lero-Lero modo on!Ciro é um HIPÓCRITA!
"
neg,losplaydegente A única coisa que @Schwarza79 está fazendo mentindo sobre Ciro Gomes é campanha pra corrupto.
neg,"ULISSESSOA @cirogomes Ciro, então vc também não e corrupto? 
Estranho né? Kkkk
Você e uma verdadeira piada"
neg,@meupaiseursal @cirogomes Corrupto e comunista nunca mais.
neg,"@cirogomes Vergonha é vc, um grosseiro, mal educado, canalha, corrupto, quero ver quando conseguirá arrastar um mar de gente por todo país te apoiando. Não ganha nem pra síndico."
neg,"doccarlosarey @cirogomes Tem que ser corrupto de centro, como você?"
neg,03ACARLOS @cirogomes Ou você é corrupto TBM ou é mentiroso e não tem nada ou seja fanfarrão
neg,otavio_1975 Ciro Gomes é um canalha.
neg,Emersonbalzac @AnarcoFino @souza_souzas @cirogomes Ciro Gomes Canalha e Desalmado.
neg,Emersonbalzac Ciro Gomes é uma farsa...Um Lobo em pele de cordeiro...Um canalha...Um misógino...Um elitista tirado a intelectual...Um classista...Um preconceituoso.
neg,"sandro_cao Sobe na favela se tem coragem e fala isso @cirogomes , seu canalha!"
neg,"Heitor_Fla @jonesmanoel_PCB @AndreJanonesAdv @cirogomes Explica nada, é um canalha oportunista! Nojo de um dia ter respeitado esse cara..."
neg,Max200007839381 @cirogomes Canalha 🤮🤮🤮🤮😂🤮
neg,"LOBA_DA_NEVE Atenção Beneficiários do Auxílio Brasil.
🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨
O PDT do candidato a Presidência a da República CIRO GOMES pediu a suspensão do empréstimo consignado no STF.
@cirogomes 
É canalha.
Iludindo o pobre na campanha"
neg,@beazcastro Mas o Ciro Gomes ser canalha é o mínimo que a gente espera
neg,WagnerRs92 @cirogomes E vc queria bivar kk como pode ser tão canalha? Otario
neg,marcoseduass CIRO GOMES SEU CANALHA RETIRE SUA CANDIDATURA AGORA 
neg,"EstevamReboucas @cirogomes Canalha, respeite a inteligência dos brasileiros seu verme. Você não tem moral nenhuma para julgar os outros seu Bozo de grife."
neg, Arthura00544070 @cirogomes Sabemos bem o que você quer canalha
neg,LuuhSoares1313 @cirogomes VOCÊ ATRASA O NOSSO PAÍS!  CANALHA!
neg,IzeTamagochi @cirogomes Que comportamento mais CANALHA.
neg,"jobim_mario @cirogomes Vou adorar te ver em quarto lugar, seu canalha."
neg,vihalado @cirogomes Canalha!!!!!
neg,TillBezin@cirogomes Porra Ciro.uer tirar proveito de tudo.Por isso que vc não vai ganhar.Seu canalha.
neg, klebresende @cirogomes Canalha!
neg,OLucasLau @cirogomes Triste ver o quão canalha vc se tornou Ciro! Arrependimento é pouco pra falar sobre meu voto a vc em 2018.
neg,Gus_tto @cirogomes Canalha!
neg,ZevelosoX @gil_ser_ @cirogomes CIRO VOCÊ É UM CANALHA..
neg," cavendish_sueli Crie vergonha, Ciro Gomes"
neg,"barbosafilhofr @cirogomes Que vergonha, bicho. Sério."
neg,@simonetebetbr @cirogomes Vc vergonha do MS
neg," SPFCotia_ @FrankMa89966670 @JohnnyWilker @Viniciusclisboa @cirogomes Deixe de passar vergonha, retardad0. "
neg,"Capetaodomato @cirogomes Vc é uma vergonha, desista e apoie quem realmente possa vencer o bozo"
neg,"MarcosWanderl13 @cirogomes Tu eh um facista, cabra. Toma vergonha nessa tua cara, frustrado."
neg,HoracioAguiar @CludioMoacirMo1 @cirogomes Devia ter vergonha na cara.
neg,BRUTALLE @CludioMoacirMo1 @cirogomes É cada picareta classificado como pastor. Uma vergonha
neg,andiamomeno @cirogomes @CartunistaT Cê é uma vergonha!
neg,"EvaldoPl @aeciodepapelao Toma vergonha na tua cara, tá aprendendo com seu candidato Bozo né #foraCiroGomes @cirogomes"
pos,"normanlima @MarceloFreixo Quero não, Vou de @cirogomes 12 e @_RodrigoNeves_  12"
pos,simonegruiz @crismed7 @ohandersoncosta @reinaldoazevedo Ciro Gomes seria a solução
pos,JosClaudiocand2 @UOL Vamos Ciro Gomes
pos,TonyLsLs @viniciuscfp82 Eu voto no ciro Gomes🇧🇷🌹
pos,buiogimenez @DaniloGentili @supermenbr Parabéns Ciro Gomes Falo verdade.
pos,CelsoBernardo20 Eu tu Ciro Gomes 12
pos, MauNobre @Ticostacruz @cirogomes Vou lá e votar 12. PT nunca mais.
pos,TEREZINHANOGU16 @vamoqvam @Danyscimento CIRO NO SEGUNFO TURNO POVO BRASILEIRO. DIA 2 DE OUTUBRO. NÃO DEIXEM DE VOTAR E VOTEM NELE. NÃO VOTEM NULO JAMAIS. NÃO QUETEM LULA NEM BOLSONARO??? EU TAMBÉM NÃO!!!!! VOTO CIRO GOMES 12 PARA PRESIDENTE DO BRASIL.
pos,MoisaWalker @Abelardo_2022 @cirogomes VOU VOTAR NO CIRO!!!!
pos,"EmanuelArago5 @Rolandinho @cirogomes Parabéns!! E obrigado pelo apoio nesse momento em que o Lulopetismo está atacando o @cirogomes tentando acabar, para com o único projeto de pais para o Brasil.Eu voto no Ciro Gomes Presidente 🇧🇷1️⃣2️⃣💛, com muito mais convicção."
pos,"MoisaWalker @DeEsquer2 Vou narrar pra vc entender de uma vez por toda: hj é 02/10, às 16:59, falta um voto para lulopetismo corrupto ganhar no primeiro turno.Com convicção, com toda força, meu voto é no @cirogomes 12 Presidente!!! Entendeu??"
pos,"@elzamariana @PaulinhoJunioor Vou narrar pra vc entender de uma vez por toda: hj é 02/10, às 16:59, falta um voto para lulopetismo corrupto ganhar no primeiro turno.Com convicção, com toda força, meu voto é no @cirogomes 12 Presidente!!! Entendeu??Mandei essa pra ele!! E chega."
pos,"Acho que sou um dos poucos católicos que votarão no @cirogomes para presidente.  PS: Petistas, favor não me convençam votar em Lula, o meu voto não é útil, e sim convicto."
pos,"Jurisneldson Ciro bota o dedo no problema! Contra juros para bancos, vote Ciro 12! Brasil pra frente com Ciro Presidente NÃO VÃO CALAR CIRO GOMES"
pos,"Tudo ilegal mas não muda o fato de quê apenas @cirogomes está preparado para ser presidente.
#PrefiroCiro
#CiroPresidente12"
pos,"Cirastico Estão brigando para saber quem rouba mais?

Nunca foi tão fácil escolher um presidente.
Vote no @cirogomes 
40 anos na política e com ficha limpa"
pos,WilsonVitor13 A SOLUÇÃO PARA UM BRASIL DECENTE É CIRO GOMES PRESIDENTE!!
pos,"_fabricior @o_antagonista @cirogomes Nao esperava menos do Presidente Ciro!
Arma tem q estar nas maos das forças de segurança e das profissões habilitadas para seu uso. 

Fim de papo!

#PrefiroCiro #CiroPresidente12 #NoMeuVotoNinguemMexe"
pos,VanessaHorner Esse é @cirogomes que eu QUERO para PRESIDENTE DO BRASIL! 🌹
pos,ferraz_antonio @cirogomes VOU VOTAR NO CIRO
pos,"paulozac Eu votarei no @cirogomes. Não por apoio a fascista, não contra corrupto. Não é sobre sentimento negativo, mas positivo - é sobre esperança de um Brasil mais justo e desenvolvido.

A nula chance de ele ir ao segundo turno não é motivo para abrir mão da minha esperança. #votoCiro"
pos," PauloRoberto_SM @antonionetopdt @cirogomes Ciro terá o meu voto e de uma carrada de gente. Pq a gente vota em projeto e n passa pano p/corrupto q usa terrorismo eleitoral c/ uma massa de alienados p/repetir fakenews e n fez força pelo impeachment do Bozo p/ aproveitar na eleição. Ou seja, linha auxiliar do Bolsonarismo."
pos,ota_jukio Cirista você é a resistência para de tentar se justificar pra fã de corruptoCiro Gomes será o próximo presidente do Brasil 🇧🇷🌹
pos,"Rmay38148210 @RealBarone Não passo pano pra político corrupto, por isso voto Ciro Gomes Presidente"
pos,_fabricior Meu voto é no Ciro Gomes!
pos,ferraz_antonio NÃO VÃO CALAR CIRO GOMES
pos,"TniaMenez @cirogomes #CiroPresidente12  Porque entende de gestão pública, política, não é corrupto, nunca foi, nem será "
